date,symbol,root,settle
2018-04-15,PL.V.0,PL,934.1
2018-04-15,RB.V.0,RB,2.059
2018-04-15,SI.V.0,SI,16.62
2018-04-16,CL.V.0,CL,66.44
2018-04-16,GC.V.0,GC,1350.9
2018-04-16,GF.V.0,GF,140.25
2018-04-16,HE.V.0,HE,76.85
2018-04-16,HG.V.0,HG,3.0895
2018-04-16,LE.V.0,LE,104.15
2018-04-16,PL.V.0,PL,933.3
2018-04-16,RB.V.0,RB,2.0443
2018-04-16,SI.V.0,SI,16.695
2018-04-16,ZC.V.0,ZC,382.5
2018-04-16,ZL.V.0,ZL,31.27
2018-04-16,ZM.V.0,ZM,377.5
2018-04-16,ZR.V.0,ZR,13.04
2018-04-16,ZS.V.0,ZS,1042.75
2018-04-17,CL.V.0,CL,66.6
2018-04-17,GC.V.0,GC,1349.2
2018-04-17,GF.V.0,GF,140.375
2018-04-17,HE.V.0,HE,76.775
2018-04-17,HG.V.0,HG,3.085
2018-04-17,LE.V.0,LE,105.175
2018-04-17,PL.V.0,PL,939.0
2018-04-17,RB.V.0,RB,2.045
2018-04-17,SI.V.0,SI,16.77
2018-04-17,ZC.V.0,ZC,380.25
2018-04-17,ZL.V.0,ZL,31.19
2018-04-17,ZM.V.0,ZM,381.1
2018-04-17,ZR.V.0,ZR,13.13
2018-04-17,ZS.V.0,ZS,1046.0
2018-04-18,CL.V.0,CL,68.75
2018-04-18,GC.V.0,GC,1353.4
2018-04-18,GF.V.0,GF,140.775
2018-04-18,HE.V.0,HE,78.5
2018-04-18,HG.V.0,HG,3.162
2018-04-18,LE.V.0,LE,105.35
2018-04-18,PL.V.0,PL,946.4
2018-04-18,RB.V.0,RB,2.0755
2018-04-18,SI.V.0,SI,17.21
2018-04-18,ZC.V.0,ZC,382.5
2018-04-18,ZL.V.0,ZL,31.35
2018-04-18,ZM.V.0,ZM,376.2
2018-04-18,ZR.V.0,ZR,13.175
2018-04-18,ZS.V.0,ZS,1041.25
2018-04-19,CL.V.0,CL,68.34
2018-04-19,GC.V.0,GC,1346.8
2018-04-19,GF.V.0,GF,138.375
2018-04-19,HE.V.0,HE,78.35
2018-04-19,HG.V.0,HG,3.1275
2018-04-19,LE.V.0,LE,102.9
2018-04-19,PL.V.0,PL,938.3
2018-04-19,RB.V.0,RB,2.0886
2018-04-19,SI.V.0,SI,17.24
2018-04-19,ZC.V.0,ZC,381.5
2018-04-19,ZL.V.0,ZL,31.68
2018-04-19,ZM.V.0,ZM,372.9
2018-04-19,ZR.V.0,ZR,13.035
2018-04-19,ZS.V.0,ZS,1048.75
2018-04-20,CL.V.0,CL,68.06
2018-04-20,GC.V.0,GC,1337.6
2018-04-20,GF.V.0,GF,139.7
2018-04-20,HE.V.0,HE,77.5
2018-04-20,HG.V.0,HG,3.137
2018-04-20,LE.V.0,LE,103.95
2018-04-20,PL.V.0,PL,929.4
2018-04-20,RB.V.0,RB,2.0907
2018-04-20,SI.V.0,SI,17.115
2018-04-20,ZC.V.0,ZC,385.75
2018-04-20,ZL.V.0,ZL,31.55
2018-04-20,ZM.V.0,ZM,374.7
2018-04-20,ZR.V.0,ZR,13.01
2018-04-20,ZS.V.0,ZS,1041.5
2018-04-22,CL.V.0,CL,68.24
2018-04-22,GC.V.0,GC,1334.9
2018-04-22,HG.V.0,HG,3.133
2018-04-22,PL.V.0,PL,929.1
2018-04-22,RB.V.0,RB,2.097
2018-04-22,SI.V.0,SI,17.085
2018-04-23,CL.V.0,CL,69.0
2018-04-23,GC.V.0,GC,1326.3
2018-04-23,GF.V.0,GF,146.95
2018-04-23,HE.V.0,HE,76.3
2018-04-23,HG.V.0,HG,3.106
2018-04-23,LE.V.0,LE,104.975
2018-04-23,PL.V.0,PL,923.3
2018-04-23,RB.V.0,RB,2.1352
2018-04-23,SI.V.0,SI,16.625
2018-04-23,ZC.V.0,ZC,387.5
2018-04-23,ZL.V.0,ZL,31.23
2018-04-23,ZM.V.0,ZM,376.2
2018-04-23,ZR.V.0,ZR,13.09
2018-04-23,ZS.V.0,ZS,1031.25
2018-04-24,CL.V.0,CL,67.84
2018-04-24,GC.V.0,GC,1333.4
2018-04-24,GF.V.0,GF,146.275
2018-04-24,HE.V.0,HE,74.925
2018-04-24,HG.V.0,HG,3.136
2018-04-24,LE.V.0,LE,104.85
2018-04-24,PL.V.0,PL,933.8
2018-04-24,RB.V.0,RB,2.0993
2018-04-24,SI.V.0,SI,16.71
2018-04-24,ZC.V.0,ZC,390.0
2018-04-24,ZL.V.0,ZL,31.29
2018-04-24,ZM.V.0,ZM,376.0
2018-04-24,ZR.V.0,ZR,13.12
2018-04-24,ZS.V.0,ZS,1032.75
2018-04-25,CL.V.0,CL,68.22
2018-04-25,GC.V.0,GC,1324.1
2018-04-25,GF.V.0,GF,147.675
2018-04-25,HE.V.0,HE,75.3
2018-04-25,HG.V.0,HG,3.1315
2018-04-25,LE.V.0,LE,105.75
2018-04-25,PL.V.0,PL,914.7
2018-04-25,RB.V.0,RB,2.1009
2018-04-25,SI.V.0,SI,16.54
2018-04-25,ZC.V.0,ZC,395.0
2018-04-25,ZL.V.0,ZL,31.05
2018-04-25,ZM.V.0,ZM,380.7
2018-04-25,ZR.V.0,ZR,13.22
2018-04-25,ZS.V.0,ZS,1038.0
2018-04-26,CL.V.0,CL,68.11
2018-04-26,GC.V.0,GC,1318.9
2018-04-26,GF.V.0,GF,146.65
2018-04-26,HE.V.0,HE,73.975
2018-04-26,HG.V.0,HG,3.118
2018-04-26,LE.V.0,LE,104.575
2018-04-26,PL.V.0,PL,910.2
2018-04-26,RB.V.0,RB,2.1166
2018-04-26,SI.V.0,SI,16.51
2018-04-26,ZC.V.0,ZC,395.25
2018-04-26,ZL.V.0,ZL,31.06
2018-04-26,ZM.V.0,ZM,383.4
2018-04-26,ZR.V.0,ZR,12.815
2018-04-26,ZS.V.0,ZS,1038.75
2018-04-27,CL.V.0,CL,67.97
2018-04-27,GC.V.0,GC,1324.1
2018-04-27,GF.V.0,GF,148.35
2018-04-27,HE.V.0,HE,72.625
2018-04-27,HG.V.0,HG,3.0515
2018-04-27,LE.V.0,LE,107.225
2018-04-27,PL.V.0,PL,916.8
2018-04-27,RB.V.0,RB,2.1226
2018-04-27,SI.V.0,SI,16.47
2018-04-27,ZC.V.0,ZC,399.0
2018-04-27,ZL.V.0,ZL,30.8
2018-04-27,ZM.V.0,ZM,394.1
2018-04-27,ZR.V.0,ZR,13.03
2018-04-27,ZS.V.0,ZS,1056.75
2018-04-29,CL.V.0,CL,68.0
2018-04-29,GC.V.0,GC,1324.4
2018-04-29,HG.V.0,HG,3.075
2018-04-29,PL.V.0,PL,916.2
2018-04-29,RB.V.0,RB,2.1208
2018-04-29,SI.V.0,SI,16.455
2018-04-30,CL.V.0,CL,68.52
2018-04-30,GC.V.0,GC,1316.0
2018-04-30,GF.V.0,GF,146.025
2018-04-30,HE.V.0,HE,72.9
2018-04-30,HG.V.0,HG,3.074
2018-04-30,LE.V.0,LE,105.875
2018-04-30,PL.V.0,PL,906.4
2018-04-30,RB.V.0,RB,2.128
2018-04-30,SI.V.0,SI,16.35
2018-04-30,ZC.V.0,ZC,400.75
2018-04-30,ZL.V.0,ZL,30.68
2018-04-30,ZM.V.0,ZM,393.0
2018-04-30,ZR.V.0,ZR,13.08
2018-04-30,ZS.V.0,ZS,1048.5
2018-05-01,CL.V.0,CL,67.46
2018-05-01,GC.V.0,GC,1306.1
2018-05-01,GF.V.0,GF,143.425
2018-05-01,HE.V.0,HE,74.15
2018-05-01,HG.V.0,HG,3.05
2018-05-01,LE.V.0,LE,105.725
2018-05-01,PL.V.0,PL,894.6
2018-05-01,RB.V.0,RB,2.0839
2018-05-01,SI.V.0,SI,16.2
2018-05-01,ZC.V.0,ZC,405.0
2018-05-01,ZL.V.0,ZL,30.38
2018-05-01,ZM.V.0,ZM,404.1
2018-05-01,ZR.V.0,ZR,12.91
2018-05-01,ZS.V.0,ZS,1051.25
2018-05-02,CL.V.0,CL,67.67
2018-05-02,GC.V.0,GC,1306.6
2018-05-02,GF.V.0,GF,144.275
2018-05-02,HE.V.0,HE,73.45
2018-05-02,HG.V.0,HG,3.0655
2018-05-02,LE.V.0,LE,104.9
2018-05-02,PL.V.0,PL,896.4
2018-05-02,RB.V.0,RB,2.0708
2018-05-02,SI.V.0,SI,16.415
2018-05-02,ZC.V.0,ZC,405.5
2018-05-02,ZL.V.0,ZL,30.61
2018-05-02,ZM.V.0,ZM,399.6
2018-05-02,ZR.V.0,ZR,12.995
2018-05-02,ZS.V.0,ZS,1042.5
2018-05-03,CL.V.0,CL,68.52
2018-05-03,GC.V.0,GC,1313.5
2018-05-03,GF.V.0,GF,146.225
2018-05-03,HE.V.0,HE,73.825
2018-05-03,HG.V.0,HG,3.091
2018-05-03,LE.V.0,LE,106.425
2018-05-03,PL.V.0,PL,903.9
2018-05-03,RB.V.0,RB,2.0903
2018-05-03,SI.V.0,SI,16.475
2018-05-03,ZC.V.0,ZC,408.0
2018-05-03,ZL.V.0,ZL,30.75
2018-05-03,ZM.V.0,ZM,399.3
2018-05-03,ZR.V.0,ZR,13.005
2018-05-03,ZS.V.0,ZS,1053.25
2018-05-04,CL.V.0,CL,69.79
2018-05-04,GC.V.0,GC,1316.0
2018-05-04,GF.V.0,GF,146.3
2018-05-04,HE.V.0,HE,73.65
2018-05-04,HG.V.0,HG,3.0805
2018-05-04,LE.V.0,LE,105.975
2018-05-04,PL.V.0,PL,911.7
2018-05-04,RB.V.0,RB,2.1147
2018-05-04,SI.V.0,SI,16.555
2018-05-04,ZC.V.0,ZC,406.0
2018-05-04,ZL.V.0,ZL,30.77
2018-05-04,ZM.V.0,ZM,393.1
2018-05-04,ZR.V.0,ZR,12.93
2018-05-04,ZS.V.0,ZS,1036.5
2018-05-06,CL.V.0,CL,69.78
2018-05-06,GC.V.0,GC,1315.3
2018-05-06,HG.V.0,HG,3.0855
2018-05-06,PL.V.0,PL,911.3
2018-05-06,RB.V.0,RB,2.1151
2018-05-06,SI.V.0,SI,16.535
2018-05-07,CL.V.0,CL,70.02
2018-05-07,GC.V.0,GC,1316.3
2018-05-07,GF.V.0,GF,143.625
2018-05-07,HE.V.0,HE,74.075
2018-05-07,HG.V.0,HG,3.074
2018-05-07,LE.V.0,LE,105.325
2018-05-07,PL.V.0,PL,912.6
2018-05-07,RB.V.0,RB,2.1203
2018-05-07,SI.V.0,SI,16.53
2018-05-07,ZC.V.0,ZC,400.75
2018-05-07,ZL.V.0,ZL,30.87
2018-05-07,ZM.V.0,ZM,382.4
2018-05-07,ZR.V.0,ZR,12.79
2018-05-07,ZS.V.0,ZS,1013.5
2018-05-08,CL.V.0,CL,70.21
2018-05-08,GC.V.0,GC,1316.8
2018-05-08,GF.V.0,GF,143.775
2018-05-08,HE.V.0,HE,76.4
2018-05-08,HG.V.0,HG,3.066
2018-05-08,LE.V.0,LE,106.575
2018-05-08,PL.V.0,PL,915.7
2018-05-08,RB.V.0,RB,2.138
2018-05-08,SI.V.0,SI,16.525
2018-05-08,ZC.V.0,ZC,403.75
2018-05-08,ZL.V.0,ZL,30.66
2018-05-08,ZM.V.0,ZM,385.8
2018-05-08,ZR.V.0,ZR,12.755
2018-05-08,ZS.V.0,ZS,1020.25
2018-05-09,CL.V.0,CL,71.43
2018-05-09,GC.V.0,GC,1312.6
2018-05-09,GF.V.0,GF,142.575
2018-05-09,HE.V.0,HE,76.5
2018-05-09,HG.V.0,HG,3.063
2018-05-09,LE.V.0,LE,105.6
2018-05-09,PL.V.0,PL,914.8
2018-05-09,RB.V.0,RB,2.1715
2018-05-09,SI.V.0,SI,16.515
2018-05-09,ZC.V.0,ZC,402.5
2018-05-09,ZL.V.0,ZL,31.06
2018-05-09,ZM.V.0,ZM,385.5
2018-05-09,ZR.V.0,ZR,12.665
2018-05-09,ZS.V.0,ZS,1016.25
2018-05-10,CL.V.0,CL,71.5
2018-05-10,GC.V.0,GC,1321.4
2018-05-10,GF.V.0,GF,144.0
2018-05-10,HE.V.0,HE,77.45
2018-05-10,HG.V.0,HG,3.1095
2018-05-10,LE.V.0,LE,107.75
2018-05-10,PL.V.0,PL,925.9
2018-05-10,RB.V.0,RB,2.1907
2018-05-10,SI.V.0,SI,16.74
2018-05-10,ZC.V.0,ZC,400.75
2018-05-10,ZL.V.0,ZL,31.1
2018-05-10,ZM.V.0,ZM,386.1
2018-05-10,ZR.V.0,ZR,12.52
2018-05-10,ZS.V.0,ZS,1019.5
2018-05-11,CL.V.0,CL,70.51
2018-05-11,GC.V.0,GC,1318.4
2018-05-11,GF.V.0,GF,144.075
2018-05-11,HE.V.0,HE,74.95
2018-05-11,HG.V.0,HG,3.1105
2018-05-11,LE.V.0,LE,107.75
2018-05-11,PL.V.0,PL,924.0
2018-05-11,RB.V.0,RB,2.1811
2018-05-11,SI.V.0,SI,16.7
2018-05-11,ZC.V.0,ZC,396.75
2018-05-11,ZL.V.0,ZL,31.26
2018-05-11,ZM.V.0,ZM,379.1
2018-05-11,ZR.V.0,ZR,12.64
2018-05-11,ZS.V.0,ZS,1002.0
2018-05-13,CL.V.0,CL,70.64
2018-05-13,GC.V.0,GC,1320.2
2018-05-13,HG.V.0,HG,3.115
2018-05-13,PL.V.0,PL,924.4
2018-05-13,RB.V.0,RB,2.1839
2018-05-13,SI.V.0,SI,16.725
2018-05-14,CL.V.0,CL,71.07
2018-05-14,GC.V.0,GC,1313.6
2018-05-14,GF.V.0,GF,140.475
2018-05-14,HE.V.0,HE,75.875
2018-05-14,HG.V.0,HG,3.089
2018-05-14,LE.V.0,LE,104.625
2018-05-14,PL.V.0,PL,911.6
2018-05-14,RB.V.0,RB,2.2011
2018-05-14,SI.V.0,SI,16.54
2018-05-14,ZC.V.0,ZC,396.25
2018-05-14,ZL.V.0,ZL,31.3
2018-05-14,ZM.V.0,ZM,387.3
2018-05-14,ZR.V.0,ZR,12.535
2018-05-14,ZS.V.0,ZS,1017.75
2018-05-15,CL.V.0,CL,70.98
2018-05-15,GC.V.0,GC,1292.2
2018-05-15,GF.V.0,GF,138.525
2018-05-15,HE.V.0,HE,74.75
2018-05-15,HG.V.0,HG,3.0555
2018-05-15,LE.V.0,LE,102.925
2018-05-15,PL.V.0,PL,898.4
2018-05-15,RB.V.0,RB,2.199
2018-05-15,SI.V.0,SI,16.28
2018-05-15,ZC.V.0,ZC,402.0
2018-05-15,ZL.V.0,ZL,31.11
2018-05-15,ZM.V.0,ZM,381.5
2018-05-15,ZR.V.0,ZR,12.525
2018-05-15,ZS.V.0,ZS,1016.25
2018-05-16,CL.V.0,CL,71.54
2018-05-16,GC.V.0,GC,1291.2
2018-05-16,GF.V.0,GF,136.775
2018-05-16,HE.V.0,HE,75.775
2018-05-16,HG.V.0,HG,3.078
2018-05-16,LE.V.0,LE,101.75
2018-05-16,PL.V.0,PL,892.8
2018-05-16,RB.V.0,RB,2.25
2018-05-16,SI.V.0,SI,16.39
2018-05-16,ZC.V.0,ZC,399.0
2018-05-16,ZL.V.0,ZL,30.6
2018-05-16,ZM.V.0,ZM,376.9
2018-05-16,ZR.V.0,ZR,12.55
2018-05-16,ZS.V.0,ZS,999.25
2018-05-17,CL.V.0,CL,71.58
2018-05-17,GC.V.0,GC,1288.9
2018-05-17,GF.V.0,GF,138.575
2018-05-17,HE.V.0,HE,76.5
2018-05-17,HG.V.0,HG,3.084
2018-05-17,LE.V.0,LE,103.0
2018-05-17,PL.V.0,PL,891.3
2018-05-17,RB.V.0,RB,2.2482
2018-05-17,SI.V.0,SI,16.44
2018-05-17,ZC.V.0,ZC,395.0
2018-05-17,ZL.V.0,ZL,30.94
2018-05-17,ZM.V.0,ZM,374.5
2018-05-17,ZR.V.0,ZR,12.515
2018-05-17,ZS.V.0,ZS,992.5
2018-05-18,CL.V.0,CL,71.35
2018-05-18,GC.V.0,GC,1291.7
2018-05-18,GF.V.0,GF,137.75
2018-05-18,HE.V.0,HE,74.95
2018-05-18,HG.V.0,HG,3.0615
2018-05-18,LE.V.0,LE,102.55
2018-05-18,PL.V.0,PL,886.8
2018-05-18,RB.V.0,RB,2.2319
2018-05-18,SI.V.0,SI,16.465
2018-05-18,ZC.V.0,ZC,401.75
2018-05-18,ZL.V.0,ZL,31.05
2018-05-18,ZM.V.0,ZM,375.2
2018-05-18,ZR.V.0,ZR,12.35
2018-05-18,ZS.V.0,ZS,997.75
2018-05-20,CL.V.0,CL,71.67
2018-05-20,GC.V.0,GC,1290.6
2018-05-20,HG.V.0,HG,3.071
2018-05-20,PL.V.0,PL,886.2
2018-05-20,RB.V.0,RB,2.2415
2018-05-20,SI.V.0,SI,16.455
2018-05-21,CL.V.0,CL,72.53
2018-05-21,GC.V.0,GC,1292.0
2018-05-21,GF.V.0,GF,140.9
2018-05-21,HE.V.0,HE,73.5
2018-05-21,HG.V.0,HG,3.0985
2018-05-21,LE.V.0,LE,100.825
2018-05-21,PL.V.0,PL,899.7
2018-05-21,RB.V.0,RB,2.259
2018-05-21,SI.V.0,SI,16.53
2018-05-21,ZC.V.0,ZC,402.25
2018-05-21,ZL.V.0,ZL,31.43
2018-05-21,ZM.V.0,ZM,378.5
2018-05-21,ZR.V.0,ZR,12.235
2018-05-21,ZS.V.0,ZS,1022.5
2018-05-22,CL.V.0,CL,72.17
2018-05-22,GC.V.0,GC,1293.0
2018-05-22,GF.V.0,GF,140.9
2018-05-22,HE.V.0,HE,73.375
2018-05-22,HG.V.0,HG,3.1255
2018-05-22,LE.V.0,LE,100.925
2018-05-22,PL.V.0,PL,908.5
2018-05-22,RB.V.0,RB,2.2599
2018-05-22,SI.V.0,SI,16.58
2018-05-22,ZC.V.0,ZC,404.5
2018-05-22,ZL.V.0,ZL,31.46
2018-05-22,ZM.V.0,ZM,378.0
2018-05-22,ZR.V.0,ZR,12.355
2018-05-22,ZS.V.0,ZS,1030.0
2018-05-23,CL.V.0,CL,71.83
2018-05-23,GC.V.0,GC,1294.5
2018-05-23,GF.V.0,GF,143.5
2018-05-23,HE.V.0,HE,76.05
2018-05-23,HG.V.0,HG,3.0725
2018-05-23,LE.V.0,LE,102.9
2018-05-23,PL.V.0,PL,904.6
2018-05-23,RB.V.0,RB,2.2525
2018-05-23,SI.V.0,SI,16.49
2018-05-23,ZC.V.0,ZC,408.25
2018-05-23,ZL.V.0,ZL,31.67
2018-05-23,ZM.V.0,ZM,380.0
2018-05-23,ZR.V.0,ZR,11.93
2018-05-23,ZS.V.0,ZS,1038.75
2018-05-24,CL.V.0,CL,70.68
2018-05-24,GC.V.0,GC,1303.9
2018-05-24,GF.V.0,GF,143.5
2018-05-24,HE.V.0,HE,76.9
2018-05-24,HG.V.0,HG,3.1
2018-05-24,LE.V.0,LE,101.925
2018-05-24,PL.V.0,PL,910.4
2018-05-24,RB.V.0,RB,2.2268
2018-05-24,SI.V.0,SI,16.68
2018-05-24,ZC.V.0,ZC,404.0
2018-05-24,ZL.V.0,ZL,31.74
2018-05-24,ZM.V.0,ZM,377.7
2018-05-24,ZR.V.0,ZR,11.55
2018-05-24,ZS.V.0,ZS,1036.75
2018-05-25,CL.V.0,CL,67.5
2018-05-25,GC.V.0,GC,1301.2
2018-05-25,GF.V.0,GF,145.525
2018-05-25,HE.V.0,HE,77.45
2018-05-25,HG.V.0,HG,3.077
2018-05-25,LE.V.0,LE,102.65
2018-05-25,PL.V.0,PL,900.6
2018-05-25,RB.V.0,RB,2.1635
2018-05-25,SI.V.0,SI,16.52
2018-05-25,ZC.V.0,ZC,406.5
2018-05-25,ZL.V.0,ZL,31.31
2018-05-25,ZM.V.0,ZM,380.7
2018-05-25,ZR.V.0,ZR,11.53
2018-05-25,ZS.V.0,ZS,1042.0
2018-05-27,CL.V.0,CL,67.36
2018-05-27,GC.V.0,GC,1298.3
2018-05-27,HG.V.0,HG,3.083
2018-05-27,PL.V.0,PL,901.6
2018-05-27,RB.V.0,RB,2.1642
2018-05-27,SI.V.0,SI,16.51
2018-05-28,CL.V.0,CL,67.05
2018-05-28,GC.V.0,GC,1297.5
2018-05-28,HG.V.0,HG,3.0695
2018-05-28,PL.V.0,PL,905.3
2018-05-28,RB.V.0,RB,2.1477
2018-05-28,SI.V.0,SI,16.495
2018-05-29,CL.V.0,CL,66.81
2018-05-29,GC.V.0,GC,1301.7
2018-05-29,GF.V.0,GF,144.95
2018-05-29,HE.V.0,HE,78.775
2018-05-29,HG.V.0,HG,3.056
2018-05-29,LE.V.0,LE,101.7
2018-05-29,PL.V.0,PL,907.6
2018-05-29,RB.V.0,RB,2.138
2018-05-29,SI.V.0,SI,16.415
2018-05-29,ZC.V.0,ZC,399.75
2018-05-29,ZL.V.0,ZL,31.24
2018-05-29,ZM.V.0,ZM,380.2
2018-05-29,ZR.V.0,ZR,11.52
2018-05-29,ZS.V.0,ZS,1033.25
2018-05-30,CL.V.0,CL,68.11
2018-05-30,GC.V.0,GC,1302.2
2018-05-30,GF.V.0,GF,148.325
2018-05-30,HE.V.0,HE,77.25
2018-05-30,HG.V.0,HG,3.056
2018-05-30,LE.V.0,LE,106.125
2018-05-30,PL.V.0,PL,908.6
2018-05-30,RB.V.0,RB,2.191
2018-05-30,SI.V.0,SI,16.46
2018-05-30,ZC.V.0,ZC,393.0
2018-05-30,ZL.V.0,ZL,31.47
2018-05-30,ZM.V.0,ZM,375.9
2018-05-30,ZR.V.0,ZR,11.685
2018-05-30,ZS.V.0,ZS,1021.0
2018-05-31,CL.V.0,CL,67.08
2018-05-31,GC.V.0,GC,1298.0
2018-05-31,GF.V.0,GF,147.4
2018-05-31,HE.V.0,HE,77.725
2018-05-31,HG.V.0,HG,3.0635
2018-05-31,LE.V.0,LE,104.0
2018-05-31,PL.V.0,PL,909.8
2018-05-31,RB.V.0,RB,2.1652
2018-05-31,SI.V.0,SI,16.45
2018-05-31,ZC.V.0,ZC,393.5
2018-05-31,ZL.V.0,ZL,31.15
2018-05-31,ZM.V.0,ZM,375.0
2018-05-31,ZR.V.0,ZR,11.53
2018-05-31,ZS.V.0,ZS,1019.5
2018-06-01,CL.V.0,CL,65.71
2018-06-01,GC.V.0,GC,1297.9
2018-06-01,GF.V.0,GF,146.0
2018-06-01,HE.V.0,HE,78.75
2018-06-01,HG.V.0,HG,3.0915
2018-06-01,LE.V.0,LE,103.375
2018-06-01,PL.V.0,PL,903.7
2018-06-01,RB.V.0,RB,2.1385
2018-06-01,SI.V.0,SI,16.42
2018-06-01,ZC.V.0,ZC,390.75
2018-06-01,ZL.V.0,ZL,31.23
2018-06-01,ZM.V.0,ZM,374.8
2018-06-01,ZR.V.0,ZR,11.425
2018-06-01,ZS.V.0,ZS,1024.25
2018-06-03,CL.V.0,CL,65.76
2018-06-03,GC.V.0,GC,1296.8
2018-06-03,HG.V.0,HG,3.104
2018-06-03,PL.V.0,PL,904.2
2018-06-03,RB.V.0,RB,2.1391
2018-06-03,SI.V.0,SI,16.41
2018-06-04,CL.V.0,CL,64.97
2018-06-04,GC.V.0,GC,1295.5
2018-06-04,GF.V.0,GF,145.225
2018-06-04,HE.V.0,HE,77.775
2018-06-04,HG.V.0,HG,3.135
2018-06-04,LE.V.0,LE,102.9
2018-06-04,PL.V.0,PL,901.0
2018-06-04,RB.V.0,RB,2.1268
2018-06-04,SI.V.0,SI,16.415
2018-06-04,ZC.V.0,ZC,380.5
2018-06-04,ZL.V.0,ZL,30.96
2018-06-04,ZM.V.0,ZM,368.8
2018-06-04,ZR.V.0,ZR,11.22
2018-06-04,ZS.V.0,ZS,1003.0
2018-06-05,CL.V.0,CL,65.55
2018-06-05,GC.V.0,GC,1301.1
2018-06-05,GF.V.0,GF,146.35
2018-06-05,HE.V.0,HE,76.825
2018-06-05,HG.V.0,HG,3.208
2018-06-05,LE.V.0,LE,104.2
2018-06-05,PL.V.0,PL,902.5
2018-06-05,RB.V.0,RB,2.0947
2018-06-05,SI.V.0,SI,16.515
2018-06-05,ZC.V.0,ZC,383.5
2018-06-05,ZL.V.0,ZL,30.79
2018-06-05,ZM.V.0,ZM,367.6
2018-06-05,ZR.V.0,ZR,10.93
2018-06-05,ZS.V.0,ZS,1001.5
2018-06-06,CL.V.0,CL,65.15
2018-06-06,GC.V.0,GC,1301.5
2018-06-06,GF.V.0,GF,147.025
2018-06-06,HE.V.0,HE,80.025
2018-06-06,HG.V.0,HG,3.261
2018-06-06,LE.V.0,LE,104.85
2018-06-06,PL.V.0,PL,906.1
2018-06-06,RB.V.0,RB,2.0818
2018-06-06,SI.V.0,SI,16.71
2018-06-06,ZC.V.0,ZC,379.0
2018-06-06,ZL.V.0,ZL,30.65
2018-06-06,ZM.V.0,ZM,365.0
2018-06-06,ZR.V.0,ZR,11.52
2018-06-06,ZS.V.0,ZS,994.75
2018-06-07,CL.V.0,CL,66.14
2018-06-07,GC.V.0,GC,1301.4
2018-06-07,GF.V.0,GF,146.325
2018-06-07,HE.V.0,HE,79.4
2018-06-07,HG.V.0,HG,3.2665
2018-06-07,LE.V.0,LE,104.475
2018-06-07,PL.V.0,PL,901.0
2018-06-07,RB.V.0,RB,2.1224
2018-06-07,SI.V.0,SI,16.75
2018-06-07,ZC.V.0,ZC,376.5
2018-06-07,ZL.V.0,ZL,30.6
2018-06-07,ZM.V.0,ZM,359.2
2018-06-07,ZR.V.0,ZR,11.16
2018-06-07,ZS.V.0,ZS,973.75
2018-06-08,CL.V.0,CL,65.56
2018-06-08,GC.V.0,GC,1303.5
2018-06-08,GF.V.0,GF,147.575
2018-06-08,HE.V.0,HE,80.775
2018-06-08,HG.V.0,HG,3.2995
2018-06-08,LE.V.0,LE,106.2
2018-06-08,PL.V.0,PL,908.2
2018-06-08,RB.V.0,RB,2.1113
2018-06-08,SI.V.0,SI,16.82
2018-06-08,ZC.V.0,ZC,377.0
2018-06-08,ZL.V.0,ZL,30.51
2018-06-08,ZM.V.0,ZM,358.2
2018-06-08,ZR.V.0,ZR,11.2
2018-06-08,ZS.V.0,ZS,969.25
2018-06-10,CL.V.0,CL,65.54
2018-06-10,GC.V.0,GC,1303.3
2018-06-10,HG.V.0,HG,3.2935
2018-06-10,PL.V.0,PL,907.7
2018-06-10,RB.V.0,RB,2.1074
2018-06-10,SI.V.0,SI,16.785
2018-06-11,CL.V.0,CL,66.13
2018-06-11,GC.V.0,GC,1302.2
2018-06-11,GF.V.0,GF,145.95
2018-06-11,HE.V.0,HE,79.6
2018-06-11,HG.V.0,HG,3.252
2018-06-11,LE.V.0,LE,104.4
2018-06-11,PL.V.0,PL,905.6
2018-06-11,RB.V.0,RB,2.105
2018-06-11,SI.V.0,SI,16.93
2018-06-11,ZC.V.0,ZC,367.0
2018-06-11,ZL.V.0,ZL,30.55
2018-06-11,ZM.V.0,ZM,351.6
2018-06-11,ZR.V.0,ZR,11.585
2018-06-11,ZS.V.0,ZS,953.5
2018-06-12,CL.V.0,CL,65.85
2018-06-12,GC.V.0,GC,1299.1
2018-06-12,GF.V.0,GF,146.175
2018-06-12,HE.V.0,HE,81.725
2018-06-12,HG.V.0,HG,3.2445
2018-06-12,LE.V.0,LE,104.75
2018-06-12,PL.V.0,PL,900.4
2018-06-12,RB.V.0,RB,2.0774
2018-06-12,SI.V.0,SI,16.87
2018-06-12,ZC.V.0,ZC,377.0
2018-06-12,ZL.V.0,ZL,30.05
2018-06-12,ZM.V.0,ZM,353.4
2018-06-12,ZR.V.0,ZR,11.9
2018-06-12,ZS.V.0,ZS,954.0
2018-06-13,CL.V.0,CL,66.65
2018-06-13,GC.V.0,GC,1303.0
2018-06-13,GF.V.0,GF,145.625
2018-06-13,HE.V.0,HE,82.8
2018-06-13,HG.V.0,HG,3.2525
2018-06-13,LE.V.0,LE,103.85
2018-06-13,PL.V.0,PL,902.1
2018-06-13,RB.V.0,RB,2.1183
